update,frames,FPS,duration,,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,,return_mean,return_std,return_min,return_max,teach_reward_mean,teach_reward_mean_std,teach_intrinr_mean,teach_intrinr_std,difficulty,goal_count,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm,teacher_return_mean,teacher_return_std,teacher_return_min,teacher_return_max
598,3061760,194.5978684,16285,,1.643718001,0.708761458,0,2.963999987,21.689,34.56112381,3,100,1.276498598,0.500354035,0.000764829,0.002998254,0.076011198,,0.78894899,0.347027486,0,0.97299999,1.577569416,0.816370055,-0.297583345,0.03427412,24,1.0155,0.858333333,5.862440109,1.551537395,0.035351507,0.725069702,0.322602569,1.583248999,0.814575789,-0.600000024,1.97300005
599,3066880,192.7287522,16312,,1.656965002,0.697116578,0,2.963999987,20.9885,34.01482571,3,100,1.27409693,0.505685602,-0.002086827,0.003330771,0.077620024,,0.79585349,0.341612015,0,0.97299999,1.593071917,0.803266572,-0.297333345,0.036033935,24,1.0155,0.908333333,5.863166809,1.475639343,0.032434244,0.635682404,0.824547818,1.5984535,0.801372,-0.600000024,1.97300005
600,3072000,196.0178516,16338,,1.656539503,0.701945632,0,2.97300005,20.941,34.13428656,3,100,1.305930775,0.499543449,0.004576375,0.001771297,0.052284867,,0.79613099,0.342921423,0,0.97299999,1.589999418,0.807648928,-0.297583345,0.03427412,24,1.016,0.933333333,5.863813877,1.465465069,0.141146466,0.901820064,0.321162068,1.596131002,0.805605124,-0.600000024,1.97300005
601,3077120,201.0652493,16364,,1.667101505,0.692942281,0,2.97300005,20.3475,33.63124654,3,100,1.279951936,0.509526797,-0.009029088,0.005785243,0.082672321,,0.80212249,0.337670096,0,0.97299999,1.603055753,0.796785341,-0.299000012,0.022338308,24,1.0125,0.775,5.864873886,1.490310192,-0.061449327,0.704797566,1.026472667,1.608622504,0.795468519,-0.600000024,1.97300005
602,3082240,186.9477956,16391,,1.669457006,0.691028652,0,2.97300005,20.2075,33.57681408,3,100,1.313225049,0.511264837,-0.00443053,0.004734299,0.079081679,,0.803482491,0.337062687,0,0.97299999,1.605745005,0.794870595,-0.299000012,0.022338308,24,1.0125,0.775,5.863916874,1.482336521,-0.308233738,0.639737487,0.313068375,1.611282505,0.793501167,-0.600000024,1.97300005
603,3087360,190.443357,16418,,1.672988008,0.689000841,0,2.97300005,19.9665,33.45398897,3,100,1.301996952,0.512403563,0.006103056,0.002201801,0.061051875,,0.805801491,0.335829138,0,0.97299999,1.609757256,0.792342855,-0.298750012,0.029553976,24,1.012,0.8,5.866096497,1.355545878,-0.121505246,0.926341057,0.451485236,1.615201506,0.79111396,-0.600000024,1.97300005
604,3092480,198.0657227,16444,,1.672187508,0.686322288,0,2.97300005,20.056,33.51284625,3,100,1.338078952,0.480094805,0.007003055,0.003100524,0.071770677,,0.804995991,0.336269402,0,0.97299999,1.609729507,0.791587444,-0.298500012,0.031587181,24,1.013,0.8,5.867236614,1.349083304,-0.164999142,0.890098453,0.540575738,1.614596007,0.791206448,-0.600000024,1.97300005
605,3097600,193.5189142,16470,,1.670187509,0.687133352,0,2.97300005,20.138,33.59421016,3,100,1.288270789,0.502210967,-0.007303968,0.002928002,0.069405899,,0.804157991,0.337118404,0,0.97299999,1.608382757,0.793088547,-0.298250012,0.033495335,24,1.013,0.8,5.865389347,1.448929429,-0.124071673,0.783724844,0.952247778,1.612958007,0.792768007,-0.600000024,1.97300005
606,3102720,198.2123855,16496,,1.669377008,0.687465566,0,2.97300005,20.2085,33.63768761,3,100,1.296691084,0.503365807,-0.008047822,0.001687291,0.070008321,,0.803473491,0.337553565,0,0.97299999,1.607596257,0.793952771,-0.298250012,0.033495335,24,1.013,0.85,5.863373756,1.535487652,-0.023620568,0.83343178,0.509853581,1.611623507,0.794236164,-0.600000024,1.97300005
607,3107840,196.1249585,16522,,1.670395509,0.685114984,0,2.97300005,20.14,33.57632201,3,100,1.311231059,0.506717266,-0.010495404,0.004787762,0.080554175,,0.804189991,0.336861322,0,0.97299999,1.609648757,0.791834419,-0.298250012,0.033495335,24,1.013,0.8,5.862710953,1.564751863,0.077549189,0.729882658,0.291676738,1.613640007,0.792072328,-0.600000024,1.97300005
608,3112960,205.0057925,16547,,1.669774508,0.685809814,0,2.97300005,20.1845,33.58169829,3,100,1.295625794,0.515407699,-0.005494161,0.004858425,0.094012482,,0.803789491,0.336887431,0,0.97299999,1.609444007,0.79201698,-0.298250012,0.033495335,24,1.0125,0.825,5.859857559,1.64915359,0.030878067,0.53066045,0.164871683,1.613389507,0.791744554,-0.600000024,1.97300005
609,3118080,198.6047701,16573,,1.665958008,0.690127761,0,2.97300005,20.261,33.73401664,3,100,1.307301855,0.496124876,0.017168302,0.011888267,0.06399824,,0.802900991,0.338533356,0,0.97299999,1.606496757,0.796422628,-0.298250012,0.033495335,24,1.0115,0.775,5.858988285,1.698330641,0.182828724,0.912652075,1.638600443,1.610201007,0.795992779,-0.600000024,1.97300005
610,3123200,208.7892279,16597,,1.661471509,0.695811431,0,2.97300005,20.5235,34.03194746,3,100,1.319971341,0.481689388,0.007118345,0.006059875,0.103842344,,0.800288491,0.341387904,0,0.97299999,1.600095257,0.802275297,-0.298250012,0.033495335,24,1.012,0.8,5.861830235,1.576585293,-0.117001615,0.638942599,0.317225499,1.604188507,0.801668109,-0.600000024,1.97300005
611,3128320,195.4616444,16624,,1.656633009,0.70092008,0,2.97300005,20.7405,34.27359275,3,100,1.355299759,0.481453843,0.015140212,0.008236459,0.112526088,,0.798085491,0.34379962,0,0.97299999,1.594881007,0.807256049,-0.298500012,0.027345018,24,1.012,0.75,5.862785339,1.459627271,0.038179502,0.908017516,0.793775185,1.599235507,0.806148297,-0.600000024,1.97300005
612,3133440,194.4693429,16650,,1.665547008,0.696970512,0,2.97300005,20.338,33.88661618,3,100,1.348446137,0.494233254,-0.00552591,0.005505603,0.065861178,,0.80210799,0.339956836,0,0.97299999,1.601632256,0.799707222,-0.298750012,0.02496873,24,1.0125,0.775,5.862323761,1.490153193,-0.152069286,0.741987944,0.558565918,1.607808007,0.797148948,-0.600000024,1.97300005
613,3138560,206.9410063,16675,,1.662312508,0.70122446,0,2.97300005,20.5265,34.09042824,3,100,1.371872932,0.48399726,0.011364796,0.004687482,0.082346818,,0.80021149,0.341968722,0,0.97299999,1.596342257,0.804827827,-0.299000012,0.022338308,24,1.013,0.8,5.858303547,1.642607689,-0.137284428,0.65743053,0.388642952,1.602661507,0.802665612,-0.600000024,1.97300005
614,3143680,198.42394,16701,,1.658214008,0.705483013,0,2.97300005,20.7895,34.30109604,3,100,1.354874307,0.500854716,-0.008659034,0.005394441,0.072316798,,0.797644491,0.344002176,0,0.97299999,1.591425257,0.808539596,-0.298750012,0.02496873,24,1.013,0.85,5.85625267,1.63814044,0.141279981,0.944587886,1.505441152,1.597994507,0.805883826,-0.600000024,1.97300005
615,3148800,195.8870028,16727,,1.655092009,0.709999175,0,2.97300005,20.944,34.4414556,3,100,1.370967585,0.493253396,0.002897418,0.001774339,0.054147073,,0.796103991,0.34539902,0,0.97299999,1.587105258,0.812338032,-0.299000012,0.022338308,24,1.0125,0.825,5.858855247,1.434715033,0.387450099,1.11200273,0.525482576,1.594154008,0.80934517,-0.600000024,1.97300005
616,3153920,198.7588034,16753,,1.66056851,0.703353305,0,2.97300005,20.5465,34.10976162,3,100,1.338837606,0.505293354,-0.000344512,0.00343872,0.067071427,,0.799981491,0.34222652,0,0.97299999,1.596071258,0.804947428,-0.298750012,0.02496873,24,1.0115,0.725,5.861571789,1.279339075,0.254688233,1.075128317,2.569758007,1.602731508,0.801789778,-0.600000024,1.97300005
617,3159040,201.0167498,16778,,1.65549701,0.706885544,0,2.97300005,20.877,34.35840321,3,100,1.350850803,0.497432113,0.004136891,0.0027162,0.046971107,,0.796706991,0.344755308,0,0.97299999,1.589137759,0.810663537,-0.298500012,0.027345018,24,1.013,0.8,5.861253262,1.355322957,0.43313992,1.229047775,1.577018613,1.595607009,0.808193965,-0.600000024,1.97300005
618,3164160,200.5612496,16804,,1.65478501,0.706907835,0,2.97300005,20.846,34.28924444,3,100,1.361104196,0.504996032,0.002810123,0.001878912,0.051915741,,0.796985991,0.344209618,0,0.97299999,1.589962508,0.8103357,-0.298500012,0.027345018,24,1.012,0.75,5.861436367,1.396913171,0.522967041,1.423213243,2.552296868,1.596186008,0.807676306,-0.600000024,1.97300005
619,3169280,197.7639462,16829,,1.65749201,0.705451582,0,2.97300005,20.714,34.16031622,3,100,1.386431223,0.492774484,0.015495421,0.009964452,0.149795148,,0.798273991,0.34300492,0,0.97299999,1.591461258,0.808506183,-0.298500012,0.027345018,24,1.013,0.75,5.862202644,1.404599905,-0.136434883,0.760465264,0.619878296,1.598474008,0.805423704,-0.600000024,1.97300005
620,3174400,203.5720477,16855,,1.65787901,0.704439169,0,2.954999924,20.654,34.11618801,3,100,1.357769728,0.470813672,0.01716856,0.010496073,0.068860987,,0.798863991,0.342563817,0,0.97299999,1.593567509,0.807677664,-0.298750012,0.02496873,24,1.0115,0.725,5.860940933,1.490900517,-0.003132985,0.885164857,0.451008957,1.599664009,0.805115497,-0.600000024,1.97300005
621,3179520,199.8884347,16880,,1.64919051,0.709186916,0,2.954999924,21.024,34.42749517,3,100,1.376793182,0.477039544,0.007652096,0.006280854,0.089770736,,0.795183991,0.345685615,0,0.97299999,1.587222425,0.814288579,-0.298583345,0.026048966,24,1.0105,0.658333333,5.862360954,1.409348488,0.2842668,1.114487648,1.024801551,1.592234008,0.811878159,-0.600000024,1.97300005
622,3184640,185.6393676,16908,,1.64367251,0.715330748,0,2.97300005,21.326,34.74440565,3,100,1.383432275,0.46328297,0.010918256,0.004479627,0.080535865,,0.792115991,0.348868129,0,0.97299999,1.578190175,0.821650006,-0.298333345,0.028333333,24,1.013,0.683333333,5.865023613,1.338382483,0.179778442,0.936046183,0.93507481,1.584366008,0.818985424,-0.600000024,1.97300005
623,3189760,199.0146469,16934,,1.646578009,0.714657744,0,2.97300005,21.2245,34.65837705,3,100,1.364562571,0.473167203,-0.004395321,0.011168471,0.109452089,,0.793129491,0.348002695,0,0.97299999,1.579960174,0.819764424,-0.298333345,0.028333333,24,1.0135,0.758333333,5.863222599,1.469642997,0.263798416,0.952749074,0.493900327,1.586529508,0.816884473,-0.600000024,1.97300005
624,3194880,190.7769747,16960,,1.640424509,0.725041581,0,2.97300005,21.6235,35.07729676,3,100,1.397752804,0.453361259,-0.00323545,0.006805049,0.116690828,,0.789088491,0.352170028,0,0.97299999,1.569150924,0.829670762,-0.298333345,0.028333333,24,1.0145,0.958333333,5.861649036,1.645226359,-0.109046504,0.610727787,0.30907846,1.576338508,0.826467326,-0.600000024,1.97300005
625,3200000,198.902731,16986,,1.643109009,0.724826262,0,2.97300005,21.5315,35.01475414,3,100,1.374745268,0.480855414,-0.00267424,0.005908503,0.08520374,,0.79001649,0.351493449,0,0.97299999,1.570874424,0.828685884,-0.298833345,0.023541335,24,1.014,1.033333333,5.861943245,1.673601627,0.134018183,1.069794774,2.561908881,1.577716507,0.826145798,-0.600000024,1.97300005
626,3205120,201.0062076,17012,,1.639740509,0.729569935,0,2.97300005,21.816,35.2617944,3,100,1.379531157,0.487146012,-0.009329212,0.005699524,0.117066189,,0.78720599,0.353892077,0,0.97299999,1.564242674,0.833082157,-0.298333345,0.028333333,24,1.016,1.183333333,5.866622925,1.492979527,0.003668143,0.919420481,0.942529614,1.572056007,0.829917972,-0.600000024,1.97300005
627,3210240,198.738969,17037,,1.646998509,0.72105959,0,2.97300005,21.4895,34.94222216,3,100,1.384993547,0.503882246,-0.008882344,0.002930693,0.059596564,,0.79054449,0.35060911,0,0.97299999,1.573822424,0.823782702,-0.297833345,0.032416988,24,1.0165,1.208333333,5.869921207,1.369208217,-0.194387689,0.600756526,3.108315357,1.581444507,0.820373796,-0.600000024,1.97300005
628,3215360,190.1347435,17064,,1.650493508,0.715200757,0,2.97300005,21.228,34.71622122,3,100,1.392454571,0.508746731,-0.004431421,0.003499409,0.056832885,,0.79314799,0.348361322,0,0.97299999,1.580535423,0.818859249,-0.298083345,0.030444736,24,1.015,1.083333333,5.868338585,1.369399428,0.238789752,1.001082301,0.252906178,1.587248007,0.815894641,-0.600000024,1.97300005
629,3220480,202.9451787,17090,,1.651223008,0.713375453,0,2.97300005,21.19,34.66678381,3,100,1.399914092,0.493365219,0.000782877,0.003920752,0.070293005,,0.79353999,0.347870992,0,0.97299999,1.581904756,0.817882567,-0.298250012,0.029528588,24,1.0145,1.075,5.866994858,1.446379423,0.115900651,0.8195436,0.914105986,1.587940006,0.815949896,-0.600000024,1.97300005
630,3225600,203.5753496,17115,,1.664700508,0.701302232,0,2.954999924,20.5435,34.05714474,3,100,1.399740809,0.502429862,-0.005064687,0.00418109,0.074682749,,0.80000849,0.341802986,0,0.97299999,1.598185006,0.803213339,-0.298000012,0.031559468,24,1.0135,1.175,5.86570406,1.591478705,-0.0186818,0.753798604,0.330569985,1.603658506,0.800965738,-0.600000024,1.97300005
631,3230720,204.8512316,17140,,1.660848508,0.702304122,0,2.954999924,20.65,34.16356978,3,100,1.375441146,0.512149882,0.006172113,0.002352892,0.060621541,,0.79889999,0.342947691,0,0.97299999,1.596531756,0.80645836,-0.298250012,0.029528588,24,1.012,1.1,5.863215446,1.628221512,-0.151135966,0.658163369,1.085098513,1.600550006,0.805367707,-0.600000024,1.97300005
632,3235840,185.0027081,17168,,1.668268508,0.691097414,0,2.954999924,20.287,33.75771958,3,100,1.360873455,0.520153052,0.000198581,0.003456231,0.058517841,,0.80256699,0.338936622,0,0.97299999,1.606198507,0.795230329,-0.297250012,0.036978879,24,1.014,1.05,5.86545372,1.528502584,0.104786836,1.020473957,1.53483089,1.610817007,0.79350944,-0.600000024,1.97300005
633,3240960,198.9837886,17193,,1.66606601,0.694631884,0,2.954999924,20.393,33.8268466,3,100,1.372908831,0.511187759,0.013360343,0.014909434,0.074670119,,0.801512991,0.339674017,0,0.97299999,1.604094508,0.796813929,-0.297000012,0.038613469,24,1.0135,1.075,5.868869305,1.405695677,0.055918626,0.824652016,1.006869026,1.609113008,0.794166669,-0.600000024,1.97300005
634,3246080,199.6733763,17219,,1.661948511,0.700162261,0,2.954999924,20.635,34.06895618,3,100,1.385387248,0.493532814,0.019474116,0.012917957,0.087284834,,0.799034991,0.342190477,0,0.97299999,1.598392926,0.802767252,-0.296833345,0.039313201,24,1.014,1.183333333,5.867680073,1.421877384,-0.054017909,0.65289402,1.791092197,1.60308501,0.800352582,-0.600000024,1.97300005
635,3251200,196.3929495,17245,,1.655678012,0.706649327,0,2.954999924,20.9895,34.32396233,3,100,1.384365505,0.495518725,0.008684787,0.014068524,0.108552798,,0.795494491,0.344864714,0,0.97299999,1.590056927,0.810550722,-0.297083345,0.03771006,24,1.014,1.233333333,5.864743233,1.49108386,0.118206076,0.886444986,0.318177109,1.59449451,0.808742468,-0.600000024,1.97300005
636,3256320,205.1097608,17270,,1.647371513,0.714548764,0,2.954999924,21.4005,34.70904925,3,100,1.382195908,0.491123068,0.003445515,0.003398005,0.067179182,,0.791345491,0.348764901,0,0.97299999,1.580301178,0.819502636,-0.296833345,0.039313201,24,1.0145,1.258333333,5.863733768,1.465079904,0.181823328,0.934069514,0.440458142,1.584845511,0.817616792,-0.600000024,1.97300005
637,3261440,206.0349411,17295,,1.650115013,0.712575366,0,2.954999924,21.306,34.59962954,3,100,1.392118895,0.482440609,0.017285803,0.007484957,0.09532081,,0.792295991,0.347708967,0,0.97299999,1.582240179,0.816978231,-0.296583345,0.040851952,24,1.0155,1.308333333,5.863096237,1.462787628,-0.129332289,0.544220507,1.579731027,1.587296012,0.814739778,-0.600000024,1.97300005
638,3266560,192.3344262,17322,,1.643759014,0.717027158,0,2.954999924,21.554,34.85009446,3,100,1.400137085,0.46894013,0.011793563,0.004356725,0.088983734,,0.789763991,0.350261681,0,0.97299999,1.57661068,0.822613617,-0.296333345,0.042333333,24,1.0155,1.258333333,5.859786987,1.465090394,0.091444016,0.899933338,0.510561742,1.581364013,0.820452523,-0.600000024,1.97300005
639,3271680,194.3079988,17348,,1.644772515,0.719803777,0,3.568000078,21.526,34.85048528,3,100,1.386627722,0.466153273,0.00034727,0.005585256,0.085478228,,0.790015991,0.350276522,0,0.97299999,1.57577118,0.823001762,-0.296333345,0.042333333,24,1.016,1.308333333,5.860124111,1.407523274,-0.047594383,0.847069442,1.238677235,1.581466013,0.820095991,-0.600000024,1.97300005
640,3276800,194.0678048,17374,,1.640943015,0.725768974,0,3.568000078,21.734,35.11380418,3,100,1.358486259,0.486207965,-0.001748965,0.003628746,0.066066492,,0.787843991,0.352941716,0,0.97299999,1.56941018,0.829015545,-0.296083345,0.043763173,24,1.017,1.408333333,5.859767437,1.533185601,-0.254585415,0.475568056,1.074860984,1.575594014,0.825828065,-0.600000024,1.97300005
641,3281920,199.2896075,17400,,1.645915515,0.722644279,0,3.568000078,21.4805,34.94062993,3,100,1.354341227,0.475651211,3.64E-05,0.004903566,0.076651001,,0.790325491,0.351233,0,0.97299999,1.57314793,0.82605008,-0.296333345,0.045189724,24,1.0175,1.433333333,5.857331753,1.621214986,0.045638777,0.996060431,2.480904095,1.579525513,0.823654135,-0.600000024,1.97300005
642,3287040,207.3685114,17425,,1.645991514,0.720077522,0,3.568000078,21.37,34.91721782,3,100,1.376646835,0.473239766,0.012026621,0.003306511,0.061538693,,0.791419991,0.350879452,0,0.97299999,1.575682763,0.824957595,-0.296750012,0.043179133,24,1.016,1.275,5.85896492,1.576428652,0.021650521,0.944188178,1.954036463,1.581370012,0.823305078,-0.600000024,1.97300005
643,3292160,203.755758,17450,,1.643058513,0.721507854,0,3.568000078,21.3375,34.9853054,3,100,1.367310548,0.479583308,0.004758392,0.009139865,0.088854002,,0.791662491,0.351547413,0,0.97299999,1.574725012,0.826418789,-0.296750012,0.043179133,24,1.0155,1.05,5.862767696,1.524594426,-0.142903984,0.527783573,1.874645358,1.581112512,0.823852766,-0.600000024,1.97300005
644,3297280,187.9797792,17477,,1.651202014,0.716953716,0,3.568000078,20.9415,34.71993776,3,100,1.378313541,0.466329271,0.008621937,0.001623171,0.063334784,,0.795576491,0.348829027,0,0.97299999,1.581816012,0.820256546,-0.297000012,0.041725292,24,1.016,1.075,5.8624897,1.424695492,0.225460112,0.958440781,0.764703772,1.588926512,0.817417675,-0.600000024,1.97300005
645,3302400,191.6873578,17504,,1.655999014,0.713020263,0,3.568000078,20.678,34.51117668,3,100,1.371249646,0.471361896,-0.000253593,0.00352999,0.079076395,,0.798197991,0.346716932,0,0.97299999,1.587439762,0.815636867,-0.297250012,0.040217378,24,1.0155,1.05,5.86392498,1.441539288,0.132123187,0.773682296,1.9193404,1.594448012,0.812889521,-0.600000024,1.97300005
646,3307520,195.5000514,17530,,1.655836014,0.714852476,0,3.568000078,20.663,34.51677029,3,100,1.377597821,0.463010649,0.007130482,0.003261887,0.082382666,,0.798332991,0.346768143,0,0.97299999,1.586533512,0.816870859,-0.297750012,0.037012667,24,1.0145,1,5.862748146,1.557835102,-0.076004818,0.445071965,1.702129162,1.593883012,0.813874884,-0.600000024,1.97300005
647,3312640,204.5828048,17555,,1.652120014,0.714482772,0,2.97300005,20.815,34.58103201,3,100,1.419608164,0.447678374,-0.006866679,0.008691718,0.089004038,,0.796864991,0.34743955,0,0.97299999,1.584857012,0.818409048,-0.297750012,0.037012667,24,1.0135,0.925,5.860285759,1.562920928,0.18817842,0.993445337,1.114043094,1.591415012,0.815825831,-0.600000024,1.97300005
648,3317760,197.0446968,17581,,1.651039513,0.716127274,0,2.97300005,20.978,34.6991861,3,100,1.389086378,0.480166106,-0.000554325,0.001754331,0.041897199,,0.795247991,0.348646706,0,0.97299999,1.579664012,0.821937584,-0.297750012,0.037012667,24,1.0165,1.025,5.860296249,1.468196034,-0.002694712,0.844153643,1.062576351,1.586948012,0.819936078,-0.600000024,1.97300005
649,3322880,203.0726154,17606,,1.645129513,0.719706409,0,2.97300005,21.2235,34.84206578,3,100,1.374604309,0.47980478,0.007474422,0.011309227,0.057203024,,0.792838491,0.350122887,0,0.97299999,1.574925511,0.82594316,-0.298000012,0.031559468,24,1.0155,0.875,5.851195812,1.465456128,-0.139888257,0.698142469,1.000156646,1.582238511,0.823311407,-0.600000024,1.97300005
650,3328000,201.1552505,17632,,1.640904012,0.724688939,0,2.97300005,21.532,35.01977978,3,100,1.380886406,0.470413512,0.008952611,0.002406619,0.05126169,,0.789761991,0.352059586,0,0.97299999,1.56687851,0.832774789,-0.298500012,0.027345018,24,1.0165,0.975,5.843285561,1.59137547,-0.039532006,0.867166698,3.14197073,1.57396201,0.83147905,-0.600000024,1.97300005
